id,channel,text,label
5237,sms,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,legit
5238,sms,Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch ,scam
5239,sms,Yeah I can still give you a ride,legit
5240,sms,"Jay wants to work out first, how's 4 sound?",legit
5241,sms,"Gud gud..k, chikku tke care.. sleep well gud nyt",legit
5242,sms,Its a part of checking IQ,legit
5243,sms,Hmm thinking lor...,legit
5244,sms,Of course ! Don't tease me ... You know I simply must see ! *grins* ... Do keep me posted my prey ... *loving smile* *devouring kiss*,legit
5245,sms,thanks for the temales it was wonderful. Thank. Have a great week.,legit
5246,sms,Thank you princess! I want to see your nice juicy booty...,legit
5247,sms,Haven't eaten all day. I'm sitting here staring at this juicy pizza and I can't eat it. These meds are ruining my life.,legit
5248,sms,Gud ni8 dear..slp well..take care..swt dreams..Muah..,legit
5249,sms,U come n search tat vid..not finishd..,legit
5250,sms,"K I'm leaving soon, be there a little after 9",legit
5251,sms,Urgent! Please call 09061213237 from a landline. å£5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+,scam
5252,sms,"Yeah work is fine, started last week, all the same stuff as before, dull but easy and guys are fun!",legit
5253,sms,You do your studies alone without anyones help. If you cant no need to study.,legit
5254,sms,Please tell me not all of my car keys are in your purse,legit
5255,sms,I didnt get anything da,legit
5256,sms,Ok... Sweet dreams...,legit
5257,sms,Well she's in for a big surprise!,legit
5258,sms,"As usual..iam fine, happy &amp; doing well..:)",legit
5259,sms,1 in cbe. 2 in chennai.,legit
5260,sms,Can help u swoop by picking u up from wherever ur other birds r meeting if u want.,legit
5261,sms,If anyone calls for a treadmill say you'll buy it. Make sure its working. I found an ad on Craigslist selling for $ &lt;#&gt; .,legit
5262,sms,I absolutely LOVE South Park! I only recently started watching the office.,legit
5263,sms,Did you see that film:),legit
5264,sms,Pls speak with me. I wont ask anything other then you friendship.,legit
5265,sms,"Storming msg: Wen u lift d phne, u say \HELLO\"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? \""Margaret Hello\"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person",legit
5266,sms,Gud ni8.swt drms.take care,legit
5267,sms,HI DARLIN ITS KATE ARE U UP FOR DOIN SOMETHIN TONIGHT? IM GOING TO A PUB CALLED THE SWAN OR SOMETHING WITH MY PARENTS FOR ONE DRINK SO PHONE ME IF U CAN,legit
5268,sms,Anything lar then Ì_ not going home 4 dinner?,legit
5269,sms,\ER,legit
5270,sms,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy ",scam
5271,sms,Did u fix the teeth?if not do it asap.ok take care.,legit
5272,sms,So u wan 2 come for our dinner tonight a not?,legit
5273,sms,"Hello.How u doing?What u been up 2?When will u b moving out of the flat, cos I will need to arrange to pick up the lamp, etc. Take care. Hello caroline!",legit
5274,sms,Its too late:)but its k.wish you the same.,legit
5275,sms,"Hi. Hope ur day * good! Back from walk, table booked for half eight. Let me know when ur coming over.",legit
5276,sms,Oh yeah clearly it's my fault,legit
5277,sms,Dunno leh cant remember mayb lor. So wat time r we meeting tmr?,legit
5278,sms,"Best msg: It's hard to be with a person, when u know that one more step foward will make u fall in love.. &amp; One step back can ruin ur friendship.. good night:-) ...",legit
5279,sms,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm,scam
5280,sms,"Helloooo... Wake up..! \Sweet\"" \""morning\"" \""welcomes\"" \""You\"" \""Enjoy\"" \""This Day\"" \""with full of joy\"".. \""GUD MRNG\"".""",legit
5281,sms,"Vikky, come around  &lt;TIME&gt; ..",legit
5282,sms,"And how you will do that, princess? :)",legit
5283,sms,I have gone into get info bt dont know what to do,legit
5284,sms,"Yeah, probably here for a while",legit
5285,sms,Sent me ur email id soon,legit
5286,sms,"URGENT! You have won a 1 week FREE membership in our å£100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18",scam
5287,sms,I'm still pretty weak today .. Bad day ?,legit
5288,sms,Hey ! Don't forget ... You are MINE ... For ME ... My possession ... MY property ... MMM ... *childish smile* ...,legit
5289,sms,An excellent thought by a misundrstud frnd: I knw u hate me bt the day wen u'll knw the truth u'll hate urself:-( Gn:-),legit
5290,sms,Hey! Congrats 2u2. id luv 2 but ive had 2 go home!,legit
5291,sms,Dear where you. Call me,legit
5292,sms,Xy trying smth now. U eat already? We havent...,legit
5293,sms,Urgent! Please call 09061213237 from landline. å£5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+,scam
5294,sms,I donno its in your genes or something,legit
5295,sms,XMAS iscoming & ur awarded either å£500 CD gift vouchers & free entry 2 r å£100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription ,scam
5296,sms,Alex says he's not ok with you not being ok with it,legit
5297,sms,Are u coming to the funeral home,legit
5298,sms,My darling sister. How are you doing. When's school resuming. Is there a minimum wait period before you reapply? Do take care,legit
5299,sms,I.ll hand her my phone to chat wit u,legit
5300,sms,Well good morning mr . Hows london treatin' ya treacle?,legit
5301,sms,I can't make it tonight,legit
5302,sms,At WHAT TIME should i come tomorrow,legit
5303,sms,About  &lt;#&gt; bucks. The banks fees are fixed. Better to call the bank and find out.,legit
5304,sms,"I can. But it will tell quite long, cos i haven't finish my film yet...",legit
5305,sms,Pls ask macho how much is budget for bb bold 2 is cos i saw a new one for  &lt;#&gt;  dollars.,legit
5306,sms,"\Hi missed your Call and my mumHas beendropping red wine all over theplace! what is your adress?\""""",legit
5307,sms,Ill be at yours in about 3 mins but look out for me,legit
5308,sms,What you did in  leave.,legit
5309,sms,I'm coming back on Thursday. Yay. Is it gonna be ok to get the money. Cheers. Oh yeah and how are you. Everything alright. Hows school. Or do you call it work now,legit
5310,sms,"Jolly good! By the way,  will give u tickets for sat eve 7.30. Speak before then x",legit
5311,sms,"yeah, that's what I was thinking",legit
5312,sms,K.k:)i'm going to tirunelvali this week to see my uncle ..i already spend the amount by taking dress .so only i want money.i will give it on feb 1,legit
5313,sms,Here got ur favorite oyster... N got my favorite sashimi... Ok lar i dun say already... Wait ur stomach start rumbling...,legit
5314,sms,My sister going to earn more than me da.,legit
5315,sms,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX å£1.50,scam
5316,sms,Hahaha..use your brain dear,legit
5317,sms,Jus finish watching tv... U?,legit
5318,sms,"K, fyi I'm back in my parents' place in south tampa so I might need to do the deal somewhere else",legit
5319,sms,"Good morning, my Love ... I go to sleep now and wish you a great day full of feeling better and opportunity ... You are my last thought babe, I LOVE YOU *kiss*",legit
5320,sms,Kothi print out marandratha.,legit
5321,sms,But we havent got da topic yet rite?,legit
5322,sms,Ok no problem... Yup i'm going to sch at 4 if i rem correctly...,legit
5323,sms,"Thanks, I'll keep that in mind",legit
5324,sms,Aah bless! How's your arm?,legit
5325,sms,"Dear Sir,Salam Alaikkum.Pride and Pleasure meeting you today at the Tea Shop.We are pleased to send you our contact number at Qatar.Rakhesh an Indian.Pls save our Number.Respectful Regards.",legit
5326,sms,"Gal n boy walking in d park. gal-can i hold ur hand? boy-y? do u think i would run away? gal-no, jst wana c how it feels walking in heaven with an prince..GN:-)",legit
5327,sms,What makes you most happy?,legit
5328,sms,Wishing you a wonderful week.,legit
5329,sms,Sweet heart how are you?,legit
5330,sms,"Sir, waiting for your letter.",legit
5331,sms,Dude im no longer a pisces. Im an aquarius now.,legit
5332,sms,X course it 2yrs. Just so her messages on messenger lik you r sending me,legit
5333,sms,I think steyn surely get one wicket:),legit
5334,sms,"Neither [in sterm voice] - i'm studying. All fine with me! Not sure the  thing will be resolved, tho. Anyway. Have a fab hols",legit
5335,sms,"Garbage bags, eggs, jam, bread, hannaford wheat chex",legit
5336,sms,No. It's not pride. I'm almost  &lt;#&gt;  years old and shouldn't be takin money from my kid. You're not supposed to have to deal with this stuff. This is grownup stuff--why i don't tell you.,legit
5337,sms,Sounds better than my evening im just doing my costume. Im not sure what time i finish tomorrow but i will txt you at the end.,legit
5338,sms,My birthday is on feb  &lt;#&gt;  da. .,legit
5339,sms,So when do you wanna gym?,legit
5340,sms,You'd like that wouldn't you? Jerk!,legit
5341,sms,Are u awake? Is there snow there?,legit
5342,sms,And of course you should make a stink!,legit
5343,sms,"u r subscribed 2 TEXTCOMP 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt STOP 2 84128,custcare 08712405020",scam
5344,sms,No go. No openings for that room 'til after thanksgiving without an upcharge.,legit
5345,sms,When you guys planning on coming over?,legit
5346,sms,Wat Ì_ doing now?,legit
5347,sms,"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",legit
5348,sms,No sir. That's why i had an 8-hr trip on the bus last week. Have another audition next wednesday but i think i might drive this time.,legit
5349,sms,Do I? I thought I put it back in the box,legit
5350,sms,I'm home...,legit
5351,sms,No one interested. May be some business plan.,legit
5352,sms,Yup it's at paragon... I havent decided whether 2 cut yet... Hee...,legit
5353,sms,Good morning princess! Have a great day!,legit
5354,sms,Guai... ÌÏ shd haf seen him when he's naughty... ÌÏ so free today? Can go jogging...,legit
5355,sms,Aiyo cos i sms Ì_ then Ì_ neva reply so i wait 4 Ì_ to reply lar. I tot Ì_ havent finish ur lab wat.,legit
5356,sms,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, Being 'SIMPLE' is very difficult...;-) :-)",legit
5357,sms,Tell me something. Thats okay.,legit
5358,sms,Ok,legit
5359,sms,Hmm. Shall i bring a bottle of wine to keep us amused? Just joking! I'll still bring a bottle. Red or white? See you tomorrow,legit
5360,sms,This is ur face test ( 1 2 3 4 5 6 7 8 9  &lt;#&gt;  ) select any number i will tell ur face astrology.... am waiting. quick reply...,legit
5361,sms,"Hey, iouri gave me your number, I'm wylie, ryan's friend",legit
5362,sms,Yep get with the program. You're slacking.,legit
5363,sms,I'm in inside office..still filling forms.don know when they leave me.,legit
5364,sms,"I think your mentor is , but not 100 percent sure.",legit
5365,sms,Call 09095350301 and send our girls into erotic ecstacy. Just 60p/min. To stop texts call 08712460324 (nat rate),scam
5366,sms,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,scam
5367,sms,A å£400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a å£400 reward. Just call 09066380611,scam
5368,sms,Just trying to figure out when I'm suppose to see a couple different people this week. We said we'd get together but I didn't set dates,legit
5369,sms,IMPORTANT MESSAGE. This is a final contact attempt. You have important messages waiting out our customer claims dept. Expires 13/4/04. Call 08717507382 NOW!,scam
5370,sms,Hi mom we might be back later than  &lt;#&gt; ,legit
5371,sms,dating:i have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence?,scam
5372,sms,"Lol, oh you got a friend for the dog ?",legit
5373,sms,"Ok., is any problem to u frm him? Wats matter?",legit
5374,sms,"K I'll head out in a few mins, see you there",legit
5375,sms,Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..,legit
5376,sms,I cant pick the phone right now. Pls send a message,legit
5377,sms,I don't want you to leave. But i'm barely doing what i can to stay sane. fighting with you constantly isn't helping.,legit
5378,sms,The current leading bid is 151. To pause this auction send OUT. Customer Care: 08718726270,scam
5379,sms,"Free entry to the gr8prizes wkly comp 4 a chance to win the latest Nokia 8800, PSP or å£250 cash every wk.TXT GREAT to 80878 http//www.gr8prizes.com 08715705022",scam
